title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
This is Going to Hurt: Secret Diaries of a Junior Doctor,,"https://images-na.ssl-images-amazon.com/images/I/51-zR18ekcL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Medical', 'Books', 'Medicine']",,,,https://www.amazon.com/dp/1509858636,,,,1509858636,4.6
"Children of Blood and Bone (Legacy of Orisha) [Mar 08, 2018] Adeyemi, Tomi",,"https://images-na.ssl-images-amazon.com/images/I/61+zre5WiGL._SY344_BO1,204,203,200_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1509871357,,,,9781509871353,4.7
This Is Going to Hurt: Secret Diaries of a Junior Doctor,,"https://images-na.ssl-images-amazon.com/images/I/41cj+EISNhL._SY344_BO1,204,203,200_.jpg",,,"['Biographies', 'Memoirs', 'Professionals', 'Academics']",,,,https://www.amazon.com/dp/1509899472,,,,1509899472,4.6
Six of Crows: TV tie-in edition: Book 1,,"https://images-na.ssl-images-amazon.com/images/I/51B5JMdrv7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1510109072,,,,1510109072,4.7
One of Us Is Lying,,"https://images-na.ssl-images-amazon.com/images/I/51UPDWyyFSL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1524714682,,,,1524714682,4.6
The Girl with the Louding Voice: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51cV8zRKaxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1524746029,,,,1524746029,4.6
Ready Player Two: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/41-p5bsEBUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1524761338,,,,1524761338,4.2
Disloyal: A Memoir: The True Story of the Former Personal Attorney to President Donald J. Trump,,"https://images-na.ssl-images-amazon.com/images/I/41o2MuknOUL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Biographies', 'Memoirs', 'Leaders', 'Notable People']",,,,https://www.amazon.com/dp/1510764690,,,,1510764690,4.6
"We're Different, We're the Same (Sesame Street)",,"https://images-na.ssl-images-amazon.com/images/I/61PGcXueoSL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/1524770566,,,,9781524770563,4.9
Fire & Blood: 300 Years Before A Game of Thrones (A Targaryen History) (A Song of Ice and Fire),,"https://images-na.ssl-images-amazon.com/images/I/51sw9sAJJ3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/152479628X,,,,152479628X,4.6
Daisy Jones & The Six: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51iY+raaRaL._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1524798649,,,,1524798649,4.4
Malibu Rising: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/412HqhauwKL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1524798657,,,,1524798657,4.2
Calm the F*ck Down: An Irreverent Adult Coloring Book,,"https://images-na.ssl-images-amazon.com/images/I/51cyorcv-sS._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts', 'Hobbies', 'Home']",,,,https://www.amazon.com/dp/1522864741,,,,1522864741,4.6
Diary of a Minecraft Zombie Book 1: A Scare of a Dare (Library Edition),,"https://images-na.ssl-images-amazon.com/images/I/515k6ONtz6S._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1523352876,,,,1523352876,4.7
Never Binge Again(tm): Reprogram Yourself to Think Like a Permanently Thin Person. Stop Overeating and Binge Eating and Stick to the Food Plan of Your Choice!,,"https://images-na.ssl-images-amazon.com/images/I/51TEWEJJSNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health', 'Fitness', 'Dieting', 'Diet', 'Weight Loss']",,,,https://www.amazon.com/dp/151516294X,,,,151516294X,4.2
The Things We Cannot Say: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51MJk8U0iJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1525823566,,,,1525823566,4.7
"ATI TEAS Secrets Study Guide: TEAS 6 Complete Study Manual, Full-Length Practice Tests, Review Video Tutorials for the Test of Essential Academic Skills, Sixth Edition",,,,,"['New', 'Used', 'Rental', 'Textbooks', 'Medicine', 'Health Sciences']",,,,https://www.amazon.com/dp/1516703839,,,,1516703839,4.7
Twas The Nightshift Before Christmas,,"https://images-na.ssl-images-amazon.com/images/I/51CA-sydmVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies', 'Memoirs', 'Professionals', 'Academics']",,,,https://www.amazon.com/dp/1529018587,,,,1529018587,4.6
Shuggie Bain: Winner of the Booker Prize 2020,,"https://images-na.ssl-images-amazon.com/images/I/51S9VsTDxvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1529019273,,,,1529019273,4.4
"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",,"https://images-na.ssl-images-amazon.com/images/I/51+5y2hqi1L._SY344_BO1,204,203,200_.jpg",,,"['Travel', 'Europe']",,,,https://www.amazon.com/dp/1529342007,,,,1529342007,4.8
Tall Tales and Wee Stories,,"https://images-na.ssl-images-amazon.com/images/I/41jtJtjQDnL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature', 'Fiction', 'History', 'Criticism']",,,,https://www.amazon.com/dp/1529361338,,,,1529361338,4.6
"How to Day Trade for a Living: A Beginner’s Guide to Trading Tools and Tactics, Money Management, Discipline and Trading Psychology (Stock Market Trading and Investing)",,"https://images-na.ssl-images-amazon.com/images/I/41un+NScXaL._SY344_BO1,204,203,200_.jpg",,,"['Business', 'Money', 'Finance']",,,,https://www.amazon.com/dp/1535585951,,,,9781535585958,4.6
Fucking Adorable - Cute Critters with foul Mouths,,"https://images-na.ssl-images-amazon.com/images/I/51YTRmtFFhL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts', 'Hobbies', 'Home']",,,,https://www.amazon.com/dp/1537498649,,,,1537498649,4.7
"Deadly Cross (Alex Cross, 28)",,"https://images-na.ssl-images-amazon.com/images/I/41OjY3TBvOS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538703556,,,,1538703556,4.7
"The Silent Wife: A gripping, emotional page-turner with a twist that will take your breath away",,"https://images-na.ssl-images-amazon.com/images/I/41kryBrztNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1538714655,,,,1538714655,4.3
"The 19th Christmas (Women's Murder Club, 19)",,"https://images-na.ssl-images-amazon.com/images/I/51FnGSMk5gS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538715945,,,,1538715945,4.7
A Gambling Man (An Archer Novel),,"https://images-na.ssl-images-amazon.com/images/I/51ZvA+lccxL._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1538719673,,,,1538719673,4.4
Verity,,"https://images-na.ssl-images-amazon.com/images/I/41IXK1j+aFL._SY344_BO1,204,203,200_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538724731,,,,1538724731,4.6
Every Breath,,"https://images-na.ssl-images-amazon.com/images/I/51oStH9O-iL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1538728540,,,,1538728540,4.7
The Return,,"https://images-na.ssl-images-amazon.com/images/I/51cktIuHkWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1538728575,,,,1538728575,4.6
The Wish,,"https://images-na.ssl-images-amazon.com/images/I/51wfzg618CL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1538728621,,,,1538728621,4.8
"Dark Sacred Night (A Renée Ballard and Harry Bosch Novel, 21)",,"https://images-na.ssl-images-amazon.com/images/I/416favZO92L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538731754,,,,1538731754,4.6
"Fair Warning (Jack McEvoy, 3)",,"https://images-na.ssl-images-amazon.com/images/I/51rg8rFL00L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538736330,,,,1538736330,4.5
Win,,"https://images-na.ssl-images-amazon.com/images/I/51fe8JLyvlL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538748215,,,,1538748215,4.4
Win (Windsor Horne Lockwood III),,"https://images-na.ssl-images-amazon.com/images/I/51bzoIcLaZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538748231,,,,1538748231,4.4
One Good Deed (An Archer Novel),,"https://images-na.ssl-images-amazon.com/images/I/51hOju-pFAL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1538750589,,,,1538750589,4.5
"The Law of Innocence (A Lincoln Lawyer Novel, 6)",,"https://images-na.ssl-images-amazon.com/images/I/512d4vCyROL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1538752530,,,,1538752530,4.5
"Long Road to Mercy (An Atlee Pine Thriller, 1)",,"https://images-na.ssl-images-amazon.com/images/I/51fc-SrTdhL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/153876153X,,,,153876153X,4.4
"A Minute to Midnight (An Atlee Pine Thriller, 2)",,"https://images-na.ssl-images-amazon.com/images/I/412rwsGv5lL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1538761637,,,,1538761637,4.6
"Daylight (An Atlee Pine Thriller, 3)",,"https://images-na.ssl-images-amazon.com/images/I/51OAxqL8VPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1538761653,,,,1538761653,4.5
Punk 57,,"https://images-na.ssl-images-amazon.com/images/I/41h2GlBORIS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Romance', 'New Adult', 'College']",,,,https://www.amazon.com/dp/1539427765,,,,1539427765,4.5
Can't Hurt Me: Master Your Mind and Defy the Odds,,"https://images-na.ssl-images-amazon.com/images/I/41ApNA6CwTL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Motivational']",,,,https://www.amazon.com/dp/1544512279,,,,1544512279,4.8
Difficult Riddles For Smart Kids: 300 Difficult Riddles And Brain Teasers Families Will Love (Books for Smart Kids),,"https://images-na.ssl-images-amazon.com/images/I/51XxSZxKoDL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/1546595902,,,,1546595902,4.6
Throne of Glass (Collector's Edition),,"https://images-na.ssl-images-amazon.com/images/I/51KVbGZC2AL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1547601329,,,,1547601329,4.6
Layla,,"https://images-na.ssl-images-amazon.com/images/I/51K0NbxS8yL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542000173,,,,1542000173,4.3
When We Believed in Mermaids: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/41upRgW3ppL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542004527,,,,1542004527,4.5
The Dressmaker's Gift,,"https://images-na.ssl-images-amazon.com/images/I/516WFlLWT5L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542005132,,,,1542005132,4.5
The Skylark's Secret,,"https://images-na.ssl-images-amazon.com/images/I/41ZZWEz2CoL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542005159,,,,1542005159,4.4
"If You Tell: A True Story of Murder, Family Secrets, and the Unbreakable Bond of Sisterhood",,"https://images-na.ssl-images-amazon.com/images/I/41fIYy-k57L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Biographies', 'Memoirs', 'True', 'Crime']",,,,https://www.amazon.com/dp/1542005221,,,,1542005221,4.4
Regretting You,,"https://images-na.ssl-images-amazon.com/images/I/51qFqP094-L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542016428,,,,1542016428,4.6
Devoted,,"https://images-na.ssl-images-amazon.com/images/I/51fGi5VtkzL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1542019508,,,,1542019508,4.4
This Magnificent Dappled Sea: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51AbGFLhDAL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542019818,,,,1542019818,4.2
Elsewhere,,"https://images-na.ssl-images-amazon.com/images/I/51OZemIo9iL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542019850,,,,1542019850,4.5
The Other Emily,,"https://images-na.ssl-images-amazon.com/images/I/51T29GK54qS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/154201994X,,,,154201994X,4.2
"Spellbreaker (Spellbreaker, 1)",,"https://images-na.ssl-images-amazon.com/images/I/51cqXVUt9+L._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1542020093,,,,1542020093,4.3
The Haunting of Brynn Wilder: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/41Maa+WYpiL._SY344_BO1,204,203,200_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1542020123,,,,1542020123,4.3
Every Last Secret,,"https://images-na.ssl-images-amazon.com/images/I/4104BrNvY+L._SY344_BO1,204,203,200_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1542020190,,,,1542020190,4.3
The Keeper of Happy Endings,,"https://images-na.ssl-images-amazon.com/images/I/41sekdLyVCS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542021472,,,,1542021472,4.6
Seven Perfect Things: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/410inZQWl2L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1542021545,,,,1542021545,4.5
West with Giraffes: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51w2wci7fZS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/154202174X,,,,154202174X,4.7
The Next Wife,,"https://images-na.ssl-images-amazon.com/images/I/419gCo6BmJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/154202594X,,,,154202594X,4.0
Her Perfect Family,,"https://images-na.ssl-images-amazon.com/images/I/41prnQ8Ww7L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'World']",,,,https://www.amazon.com/dp/1542028752,,,,1542028752,4.2
I Am Watching You,,"https://images-na.ssl-images-amazon.com/images/I/41XiLV9qPWL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1542046599,,,,9781542046596,4.4
A Court of Thorns and Roses Collector's Edition,,"https://images-na.ssl-images-amazon.com/images/I/51MTSrs6zsL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1547604174,,,,1547604174,4.7
The Dark Hours (A Renee Ballard and Harry Bosch Novel),,"https://images-na.ssl-images-amazon.com/images/I/51GdMsxlxKL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1549107690,,,,1549107690,4.7
The Rainbow Fish,,"https://images-na.ssl-images-amazon.com/images/I/51ooKjIzgGL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1558580093,,,,1558580093,4.8
"Rainbow Fish Board Book, The",,"https://images-na.ssl-images-amazon.com/images/I/61tknzkYXJL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1558585362,,,,1558585362,4.8
Stamped from the Beginning: The Definitive History of Racist Ideas in America (National Book Award Winner),,"https://images-na.ssl-images-amazon.com/images/I/51aOx9PhKzL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Americas']",,,,https://www.amazon.com/dp/1568585985,,,,1568585985,4.8
The Untethered Soul: The Journey Beyond Yourself,,"https://images-na.ssl-images-amazon.com/images/I/419I5-9wXuL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Health', 'Fitness', 'Dieting', 'Alternative', 'Medicine']",,,,https://www.amazon.com/dp/1572245379,,,,1572245379,4.7
Start with Why: How Great Leaders Inspire Everyone to Take Action,,"https://images-na.ssl-images-amazon.com/images/I/41uyFPNL1YL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business', 'Money', 'Culture']",,,,https://www.amazon.com/dp/1591842808,,,,1591842808,4.6
I Love You to the Moon and Back,,"https://images-na.ssl-images-amazon.com/images/I/51p2SDOCV9L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1589255518,,,,1589255518,4.9
"School Zone - Addition & Subtraction Workbook - 64 Pages, Ages 6 to 8, 1st & 2nd Grade Math, Place Value, Regrouping, Fact Tables, and More (School Zone I Know It!® Workbook Series)",,"https://images-na.ssl-images-amazon.com/images/I/51UW8BGwRTL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/158947323X,,,,158947323X,4.7
"School Zone - Numbers 0-25 Flash Cards - Ages 4 to 6, Preschool, Kindergarten, Math, Addition, Subtraction, Numerical Order, Counting, and More",,"https://images-na.ssl-images-amazon.com/images/I/416BITJFonL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1589474783,,,,1589474783,4.8
Get Out of Your Head: Stopping the Spiral of Toxic Thoughts,,"https://images-na.ssl-images-amazon.com/images/I/518KKY71PeL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian', 'Bible', 'Living']",,,,https://www.amazon.com/dp/1601429649,,,,1601429649,4.7
Alexander Hamilton,,"https://images-na.ssl-images-amazon.com/images/I/51HP0L+kR3L._SY344_BO1,204,203,200_.jpg",,,"['Biographies', 'Memoirs', 'Leaders', 'Notable People']",,,,https://www.amazon.com/dp/1594200092,,,,1594200092,4.8
The Power of Now: A Guide to Spiritual Enlightenment,,"https://images-na.ssl-images-amazon.com/images/I/417gMudYniL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Motivational']",,,,https://www.amazon.com/dp/1577311523,,,,1577311523,4.7
Why Men Love Bitches: From Doormat to Dreamgirl―A Woman's Guide to Holding Her Own in a Relationship,,"https://images-na.ssl-images-amazon.com/images/I/51Tb1i2xkRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,https://www.amazon.com/dp/1580627560,,,,1580627560,4.7
A Thousand Splendid Suns,,"https://images-na.ssl-images-amazon.com/images/I/51+ehSCgmuL._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/159448385X,,,,159448385X,4.7
Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century (Think and Grow Rich Series),,"https://images-na.ssl-images-amazon.com/images/I/61y04z8SKEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business', 'Money', 'Personal', 'Finance']",,,,https://www.amazon.com/dp/1585424331,,,,1585424331,4.7
The Kite Runner,,"https://images-na.ssl-images-amazon.com/images/I/41w7NcE7jWL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/159463193X,,,,9781594631931,4.7
Big Magic: Creative Living Beyond Fear,,"https://images-na.ssl-images-amazon.com/images/I/51YLJQ8ZXEL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business', 'Money', 'Culture']",,,,https://www.amazon.com/dp/1594634718,,,,1594634718,4.6
The Care and Keeping of You 2: The Body Book for Older Girls,,"https://images-na.ssl-images-amazon.com/images/I/51dA5HZNZvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1609580427,,,,1609580427,4.8
"The Care and Keeping of You: The Body Book for Younger Girls, Revised Edition (American Girl Library)",,"https://images-na.ssl-images-amazon.com/images/I/51ZyAFuY1cL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1609580834,,,,1609580834,4.8
Miss Peregrine's Home for Peculiar Children,,"https://images-na.ssl-images-amazon.com/images/I/51bg+GErTTL._SY344_BO1,204,203,200_.jpg",,,"['Teen', 'Young Adult', 'Science-Fiction', 'Fantasy']",,,,https://www.amazon.com/dp/1594744769,,,,1594744769,4.5
Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children),,"https://images-na.ssl-images-amazon.com/images/I/51LUrpB+AcL._SY344_BO1,204,203,200_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1594746036,,,,9781594746031,4.5
Know Your Bible: All 66 Books Explained and Applied (Value Books),,"https://images-na.ssl-images-amazon.com/images/I/419ak5KMDTS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian', 'Bible', 'Study', 'Reference']",,,,https://www.amazon.com/dp/1602600155,,,,9781602600157,4.6
The Art of War,,"https://images-na.ssl-images-amazon.com/images/I/51nfkb3NHwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Military']",,,,https://www.amazon.com/dp/1590302257,,,,9781590302255,4.5
A Christmas Carol (Calla Editions),,"https://images-na.ssl-images-amazon.com/images/I/41uRx4O974L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'World']",,,,https://www.amazon.com/dp/1606601210,,,,1606601210,4.7
"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",,"https://images-na.ssl-images-amazon.com/images/I/41r50vmKYFL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Self-Help', 'Relationships']",,,,https://www.amazon.com/dp/1592408419,,,,1592408419,4.8
Redeeming Love,,"https://images-na.ssl-images-amazon.com/images/I/51YZglhcfpL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian', 'Bible', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1590525132,,,,9781590525135,4.8
Dracula,,"https://images-na.ssl-images-amazon.com/images/I/41Xrr2PzMpL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1607105519,,,,1607105519,4.6
The Art Of War,,"https://images-na.ssl-images-amazon.com/images/I/4145Q3WAneL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Education', 'Teaching', 'Schools']",,,,https://www.amazon.com/dp/1599869772,,,,1599869772,4.5
"Throne of Glass (Throne of Glass, 1)",,"https://images-na.ssl-images-amazon.com/images/I/41nz8-MXmuL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1599906953,,,,1599906953,4.6
Thirteen Reasons Why,,"https://images-na.ssl-images-amazon.com/images/I/5112kQJt31L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/159514188X,,,,1595147888,4.5
The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,,"https://images-na.ssl-images-amazon.com/images/I/51kp9GZFUYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Creativity']",,,,https://www.amazon.com/dp/159285849X,,,,9781592858491,4.7
Flour Water Salt Yeast: The Fundamentals of Artisan Bread and Pizza [A Cookbook],,"https://images-na.ssl-images-amazon.com/images/I/51mgUbcbXIL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks', 'Food', 'Wine', 'Baking']",,,,https://www.amazon.com/dp/160774273X,,,,160774273X,4.8
The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,,"https://images-na.ssl-images-amazon.com/images/I/51+L4aSe+gL._SX258_BO1,204,203,200_.jpg",,,"['Christian', 'Bible', 'Living']",,,,https://www.amazon.com/dp/1595555277,,,,9781595555274,4.7
The Secret,,"https://images-na.ssl-images-amazon.com/images/I/51RQ5km2gkL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion', 'Spirituality', 'New Age']",,,,https://www.amazon.com/dp/1582701709,,,,1582701709,4.6
The New Jim Crow: Mass Incarceration in the Age of Colorblindness,,"https://images-na.ssl-images-amazon.com/images/I/510+VWiyU7L._SY344_BO1,204,203,200_.jpg",,,"['Politics', 'Social Sciences', 'Government']",,,,https://www.amazon.com/dp/1595586431,,,,1595586431,4.8
