title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
The Cuckoo's Calling (Cormoran Strike Book 1),['Robert Galbraith'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.2
Inferno: A Novel,"['Dan Brown (Author), Paul Michael (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,,4.2
Killing Jesus: A History (Bill O'Reilly's Killing Series),"[""Bill O'ReillyMartin Dugard""]",,,,"['History', 'World']",,,,,,,,,4.5
Ordinary Grace,"['William Kent Krueger (Author), Rich Orlow (Narrator), Recorded Books (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Historical']",,,,,,,,,4.6
Killing Jesus: A History,"[""Bill O'Reilly (Author, Narrator), Martin Dugard (Author), Macmillan Audio (Publisher) & 0 more""]",,,,"['History', 'World', 'Religious', 'Christianity']",,,,,,,,,4.5
"Entwined with You: Crossfire Series, Book 3","['Jill Redfield (Narrator), Sylvia Day (Author), Brilliance Audio (Publisher) & 0 more']",,,,[],,,,,,,,,4.3
Bigger Leaner Stronger: The Simple Science of Building the Ultimate Male Body,"['Michael Matthews (Author, Narrator), Oculus Publishers (Publisher)']",,,,"['Health, Fitness & Dieting', 'Exercise & Fitness', 'Weight Training']",,,,,,,,,4.6
The Great Gatsby,"['F. Scott Fitzgerald (Author), Jake Gyllenhaal (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'TV, Movie, Video Game Adaptations']",,,,,,,,,4.5
"Wool: Silo, #1; Wool, #1-5","['Hugh Howey (Author), Amanda Sayle (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Science Fiction & Fantasy', 'Science Fiction', 'Adventure']",,,,,,,,,4.6
"The Atlantis Gene: A Thriller (The Origin Mystery, Book 1)",['A.G. Riddle'],,,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,,4.1
The Goldfinch,['Donna Tartt'],,,,"['LGBTQ+ Books', 'Literature & Fiction']",,,,,,,,,4.0
"The Cuckoo's Calling: Cormoran Strike, Book 1","['Robert Galbraith (Author), Robert Glenister (Narrator), Hachette Audio UK (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Crime']",,,,,,,,,4.2
The Cuckoo's Calling,"['Robert Galbraith (Author), Robert Glenister (Narrator), Hachette Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'Private Investigators']",,,,,,,,,4.2
Sycamore Row: A Novel (Jake Brigance Book 2),['John Grisham'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.6
"Allegiant: Divergent Trilogy, Book 3","['Veronica Roth (Author), Emma Galvin (Narrator), Aaron Stanford (Narrator), HarperAudio (Publisher) & 1 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Science Fiction']",,,,,,,,,3.9
Hopeless,"['Colleen Hoover (Author), Angela Goethals (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Romance', 'Contemporary']",,,,,,,,,4.6
Siege and Storm,"['Leigh Bardugo (Author), Lauren Fortgang (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Science Fiction & Fantasy', 'Fantasy', 'Dark Fantasy']",,,,,,,,,4.5
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,"['Daniel James Brown (Author), Edward Herrmann (Narrator), Penguin Audio (Publisher) & 0 more']",,,,"['History', 'Americas', 'United States', 'State & Local']",,,,,,,,,4.8
The Richest Man in Babylon,"['George S. Clason (Author), Grover Gardner (Narrator), Gildan Media, LLC (Publisher) & 0 more']",,,,"['Business & Money', 'Management & Leadership', 'Management']",,,,,,,,,4.7
Doctor Sleep: A Novel,"['Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Horror', 'Occult']",,,,,,,,,4.7
The Rosie Project: A Novel,"[""Graeme Simsion (Author), Dan O'Grady (Narrator), Simon & Schuster Audio (Publisher) & 0 more""]",,,,"['Literature & Fiction', 'Humor & Satire', 'Humorous']",,,,,,,,,4.5
All the Light We Cannot See: A Novel,['Anthony Doerr'],,,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,,4.6
I Am Pilgrim: A Thriller,['Terry Hayes'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.6
"Never Go Back: Jack Reacher, Book 18","['Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,,4.4
And Then There Were None,"['Agatha Christie (Author), Dan Stevens (Narrator), HarperAudio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Historical']",,,,,,,,,4.5
Sycamore Row,"['John Grisham (Author), Michael Beck (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Legal']",,,,,,,,,4.6
"The House of Hades: The Heroes of Olympus, Book 4","['Rick Riordan (Author), Nick Chamian (Narrator), Listening Library (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Science Fiction & Fantasy', 'Fantasy', 'Myths & Legends', 'Greek & Roman']",,,,,,,,,4.8
Man's Search For Meaning: The classic tribute to hope from the Holocaust,['Viktor E Frankl'],,,,"['History', 'World']",,,,,,,,,4.7
The Cat in the Hat (Beginner Books(R)),['Dr. Seuss'],,,,[],,,,,,,,,4.9
Happy Birthday to You! (Classic Seuss),['Dr. Seuss'],,,,[],,,,,,,,,4.8
The ONE Thing: The Surprisingly Simple Truth Behind Extraordinary Results,"['Gary Keller (Author), Jay Papasan (Author), Timothy Miller (Narrator), Claire Hamilton (Narrator), Rellek Publishing Partners, Ltd. (Publisher) & 2 more']",,,,"['Business & Money', 'Management & Leadership', 'Management']",,,,,,,,,4.7
All the Light We Cannot See: The Breathtaking World Wide Bestseller,['Anthony Doerr'],,,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,,4.6
"Goodnight, Goodnight Construction Site",['Sherri Duskey RinkerTom Lichtenheld'],,,,[],,,,,,,,,4.9
"The Book of Life: A Novel (All Souls Trilogy, Book 3)",['Deborah Harkness'],,,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,,4.7
The Invention of Wings: With Notes (Oprah's Book Club 2.0 3),['Sue Monk Kidd'],,,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,,4.7
Mr. Mercedes: A Novel (The Bill Hodges Trilogy Book 1),['Stephen King'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.5
A Long Walk to Water,"['Linda Sue Park (Author), David Baker (Narrator), Cynthia Bishop (Narrator), Full Cast Audio (Publisher) & 1 more']",,,,[],,,,,,,,,4.8
The Invention of Wings: A Novel,"['Sue Monk Kidd (Author, Narrator), Jenna Lamia (Narrator), Adepero Oduye (Narrator), Penguin Audio (Publisher) & 1 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Biographical']",,,,,,,,,4.7
The Last Wish,"['Andrzej Sapkowski (Author), Peter Kenny (Narrator), Orion Publishing Group (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Horror', 'Dark Fantasy']",,,,,,,,,4.7
"Words of Radiance: The Stormlight Archive, Book 2","['Brandon Sanderson (Author), Michael Kramer (Narrator), Kate Reading (Narrator), Macmillan Audio (Publisher) & 1 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Fantasy']",,,,,,,,,4.9
Red Rising,"['Pierce Brown (Author), Tim Gerard Reynolds (Narrator), Recorded Books (Publisher) & 0 more']",,,,"['Science Fiction & Fantasy', 'Science Fiction', 'Adventure']",,,,,,,,,4.6
"The Atlantis Plague: The Origin Mystery, Book 2","['A. G. Riddle (Author), Stephen Bel Davies (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Medical']",,,,,,,,,4.4
"Blood of Elves: The Witcher, Book 1","['Andrzej Sapkowski (Author), Peter Kenny (Narrator), Orion Publishing Group (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Horror', 'Dark Fantasy']",,,,,,,,,4.6
The Silkworm,"['Robert Galbraith (Author), Robert Glenister (Narrator), Hachette Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'Traditional Detectives']",,,,,,,,,4.3
"Written in My Own Heart's Blood: Outlander, Book 8","['Diana Gabaldon (Author), Davina Porter (Narrator), Recorded Books (Publisher) & 0 more']",,,,"['Romance', 'Historical', 'Scottish']",,,,,,,,,4.8
"Still Life: Chief Inspector Gamache, Book 1","['Louise Penny (Author), Ralph Cosham (Narrator), Macmillan Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'Police Procedurals']",,,,,,,,,4.3
The Nightingale: A Novel,['Kristin Hannah'],,,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,,4.8
City of Bones: The Mortal Instruments,"['Cassandra Clare (Author), Mae Whitman (Narrator), Simon & Schuster Audio (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",,,,,,,,,4.5
The Three-Body Problem (The Three-Body Problem Series Book 1),['Cixin Liu'],,,,"['Literature & Fiction', 'World Literature']",,,,,,,,,4.3
Edge of Eternity (The Century Trilogy Book 3),['Ken Follett'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.2
What If?: Serious Scientific Answers to Absurd Hypothetical Questions,['Randall Munroe'],,,,"['Humor & Entertainment', 'Humor']",,,,,,,,,4.7
Mr. Mercedes: A Novel,"['Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Horror']",,,,,,,,,4.5
All the Light We Cannot See: A Novel,"['Anthony Doerr (Author), Zach Appelman (Narrator), Simon & Schuster Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Military']",,,,,,,,,4.6
All the Light We Cannot See,"['Anthony Doerr (Author), Julie Teal (Narrator), HarperCollins Publishers Limited (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Historical', 'Military']",,,,,,,,,4.6
The Target,"['David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,,4.5
I Am Pilgrim: A Thriller,"['Terry Hayes (Author), Christopher Ragland (Narrator), Simon & Schuster Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Spies & Politics', 'Political']",,,,,,,,,4.6
To Kill a Mockingbird,"['Harper Lee (Author), Sissy Spacek (Narrator), Caedmon (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Coming of Age']",,,,,,,,,4.8
Killing Patton: The Strange Death of World War II's Most Audacious General,"[""Bill O'Reilly (Author, Narrator), Martin Dugard (Author), Macmillan Audio (Publisher) & 0 more""]",,,,"['Biographies & Memoirs', 'Leaders & Notable People', 'Military', 'World War II']",,,,,,,,,4.6
"The Book of Life: All Souls, Book 3","['Deborah Harkness (Author), Jennifer Ikeda (Narrator), Penguin Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Horror', 'Occult']",,,,,,,,,4.7
Big Little Lies,"['Liane Moriarty (Author), Caroline Lee (Narrator), Penguin Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Family Life']",,,,,,,,,4.6
Ruin and Rising,"['Leigh Bardugo (Author), Lauren Fortgang (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Science Fiction & Fantasy', 'Fantasy', 'Fairy Tales & Folklore']",,,,,,,,,4.6
The Escape,"['David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Spies & Politics', 'Espionage']",,,,,,,,,4.6
Station Eleven (Television Tie-in): A Novel,"['Emily St. John Mandel (Author), Kirsten Potter (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Science Fiction & Fantasy', 'Science Fiction', 'Adventure']",,,,,,,,,4.3
"Zero to One: Notes on Startups, or How to Build the Future","['Peter Thiel (Author), Blake Masters (Author, Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Business & Money', 'Job Hunting & Careers', 'Guides']",,,,,,,,,4.6
Leaving Time: A Novel,"['Jodi Picoult (Author), Rebecca Lowman (Narrator), Abigail Revasch (Narrator), Kathe Mazur (Narrator), Mark Deakins (Narrator), Random House Audio (Publisher) & 3 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Family Saga']",,,,,,,,,4.4
Gray Mountain: A Novel,"['John Grisham (Author), Catherine Taber (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Suspense']",,,,,,,,,4.0
Ugly Love,"['Colleen Hoover (Author), Grace Grant (Narrator), Deacon Lee (Narrator), Simon & Schuster Audio (Publisher) & 1 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Family Life']",,,,,,,,,4.7
As the Crow Flies (DI Nick Dixon Crime Book 1),['Damien Boyd'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.2
Fahrenheit 451,"['Ray Bradbury (Author), Tim Robbins (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'TV, Movie, Video Game Adaptations']",,,,,,,,,4.6
The Third Wheel (Diary of a Wimpy Kid #7),['Jeff Kinney'],"https://images-na.ssl-images-amazon.com/images/I/51E26RXdQQL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1419741934,4.7
"Personal: Jack Reacher, Book 19","['Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,,4.2
"The Burning Room: Harry Bosch, Book 17","['Michael Connelly (Author), Titus Welliver (Narrator), Hachette Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'Police Procedurals']",,,,,,,,,4.5
Rebecca,"['Anna Massey (Narrator), Daphné du Maurier (Author), Hachette Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Gothic']",,,,,,,,,4.5
Being Mortal: Medicine and What Matters in the End,"['Atul Gawande (Author), Robert Petkoff (Narrator), Macmillan Audio (Publisher) & 0 more']",,,,"['Medical Books', 'Administration & Medicine Economics', 'Health Care Delivery']",,,,,,,,,4.8
"My Sister's Grave: Tracy Crosswhite, Book 1","['Robert Dugoni (Author), Emily Sutton-Smith (Narrator), Brilliance Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'Police Procedurals']",,,,,,,,,4.5
The Nightingale,"['Kristin Hannah (Author), Polly Stone (Narrator), Macmillan Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Historical']",,,,,,,,,4.8
Think and Grow Rich,"['Napoleon Hill (Author, Narrator), Napoleon Hill Foundation (Narrator), Nightingale-Conant (Publisher) & 0 more']",,,,"['Business & Money', 'Personal Finance', 'Budgeting & Money Management']",,,,,,,,,4.7
Just Mercy (Movie Tie-In Edition): A Story of Justice and Redemption,"['Bryan Stevenson (Author, Narrator), Random House Audio (Publisher)']",,,,"['Biographies & Memoirs', 'Community & Culture', 'Black & African American']",,,,,,,,,4.8
"Captivated by You: Crossfire Series, Book 4","['Jill Redfield (Narrator), Jeremy York (Narrator), Sylvia Day (Author), Brilliance Audio (Publisher) & 1 more']",,,,[],,,,,,,,,4.4
The Three-Body Problem,"['Cixin Liu (Author), Luke Daniels (Narrator), Macmillan Audio (Publisher) & 0 more']",,,,"['Science Fiction & Fantasy', 'Science Fiction', 'Hard Science Fiction']",,,,,,,,,4.3
After We Fell,"['Anna Todd (Author), Shane East (Narrator), Elizabeth Louise (Narrator), Simon & Schuster Audio (Publisher) & 1 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'TV, Movie, Video Game Adaptations']",,,,,,,,,4.8
"After We Collided: The After Series, Book 2","['Anna Todd (Author), Shane East (Narrator), Elizabeth Louise (Narrator), Simon & Schuster Audio (Publisher) & 1 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'TV, Movie, Video Game Adaptations']",,,,,,,,,4.7
Diary of a Wimpy Kid: The Long Haul,"['Jeff Kinney (Author), Ramon De Ocampo (Narrator), Recorded Books (Publisher) & 0 more']",,,,[],,,,,,,,,4.8
The Girl on the Train: A Novel,"['Paula Hawkins (Author), Clare Corbett (Narrator), Louise Brealey (Narrator), India Fisher (Narrator), Penguin Audio (Publisher) & 2 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Psychological Thrillers']",,,,,,,,,4.1
Between the World and Me,['Ta-Nehisi Coates'],,,,"['Politics & Social Sciences', 'Sociology']",,,,,,,,,4.7
Follow You Home,['Mark Edwards'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.1
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,"['Marie Kondo (Author), Emily Woo Zeller (Narrator), Tantor Audio (Publisher) & 0 more']",,,,"['Crafts, Hobbies & Home', 'Home Improvement & Design', 'How-to & Home Improvements', 'Cleaning, Caretaking & Relocating']",,,,,,,,,4.5
Rogue Lawyer: A Novel,['John Grisham'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.2
Jurassic Park: A Novel,"['Michael Crichton (Author), Scott Brick (Narrator), Brilliance Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Thriller & Suspense']",,,,,,,,,4.8
Finders Keepers: A Novel,"['Stephen King (Author), Will Patton (Narrator), Simon & Schuster Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Horror']",,,,,,,,,4.6
Six of Crows,['Leigh Bardugo'],,,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,,4.7
The Art of War,"['Aidan Gillen (Narrator), Sun Tzu (Author), Audible Studios (Publisher) & 0 more']",,,,"['Business & Money', 'Management & Leadership', 'Leadership & Motivation']",,,,,,,,,4.5
"Elon Musk: Tesla, SpaceX, and the Quest for a Fantastic Future","['Ashlee Vance (Author), Fred Sanders (Narrator), HarperAudio (Publisher) & 0 more']",,,,"['Engineering & Transportation', 'Engineering', 'Reference', 'Patents & Inventions']",,,,,,,,,4.7
Memory Man,"['David Baldacci (Author), Ron McLarty (Narrator), Orlagh Cassidy (Narrator), Hachette Audio (Publisher) & 1 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,,4.5
The Intelligent Investor Rev Ed.,"['Benjamin Graham (Author), Luke Daniels (Narrator), HarperAudio (Publisher) & 0 more']",,,,"['Business & Money', 'Investing', 'Introduction']",,,,,,,,,4.7
"The Girl in the Spider's Web: A Lisbeth Salander Novel, Continuing Stieg Larsson's Millennium Series","['David Lagercrantz (Author), Simon Vance (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'International Mystery & Crime']",,,,,,,,,4.1
Sapiens,"['Yuval Noah Harari (Author), Derek Perkins (Narrator), Random House Audiobooks (Publisher) & 0 more']",,,,"['History', 'World', 'Civilization & Culture']",,,,,,,,,4.6
The Letter,"['Kathryn Hughes (Author), Rachel Atkins (Narrator), Headline Digital (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Family Life']",,,,,,,,,4.5
A Court of Thorns and Roses,"['Sarah J. Maas (Author), Jennifer Ikeda (Narrator), Recorded Books (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",,,,,,,,,4.7
Spilled Milk: Based on a True Story,"['K. L. Randis (Author, Narrator), Audible Studios (Publisher)']",,,,"['Literature & Fiction', 'Genre Fiction', 'Biographical']",,,,,,,,,4.7
The Last Wish,"['Andrzej Sapkowski (Author), Peter Kenny (Narrator), Hachette Audio (Publisher) & 0 more']",,,,"['Science Fiction & Fantasy', 'Fantasy', 'Anthologies']",,,,,,,,,4.7
"SuperLife: The 5 Forces That Will Make You Healthy, Fit, and Eternally Awesome","['Darin Olien (Author, Narrator), Matt Burns (Narrator), HarperAudio (Publisher) & 0 more']",,,,"['Health, Fitness & Dieting', 'Diets & Weight Loss', 'Detoxes & Cleanses']",,,,,,,,,4.7
Grey: Fifty Shades of Grey as Told by Christian,"['Zachary Webber (Narrator), E. L. James (Author), Random House Audio (Publisher) & 0 more']",,,,[],,,,,,,,,4.5
Blood of Elves,"['Andrzej Sapkowski (Author), Peter Kenny (Narrator), Hachette Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Fantasy']",,,,,,,,,4.6
48 Laws of Power,"['Robert Greene (Author), Richard Poe (Narrator), HighBridge, a Division of Recorded Books (Publisher) & 0 more']",,,,"['Politics & Social Sciences', 'Politics & Government', 'Political Science', 'History & Theory']",,,,,,,,,4.7
The Short Drop (Gibson Vaughn),['Matthew FitzSimmons'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.5
How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,['Gene Stone'],,,,"['Crafts, Hobbies & Home', 'Home Improvement & Design']",,,,,,,,,4.7
Make Me: Jack Reacher 20,"['Lee Child (Author), Jeff Harding (Narrator), Random House Audiobooks (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Crime']",,,,,,,,,4.2
Career of Evil (Cormoran Strike Book 3),['Robert Galbraith'],,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,,4.5
Between the World and Me,"['Ta-Nehisi Coates (Author, Narrator), Random House Audio (Publisher)']",,,,"['Politics & Social Sciences', 'Sociology', 'Race Relations', 'Discrimination & Racism']",,,,,,,,,4.7
Lilac Girls: A Novel,['Martha Hall Kelly'],,,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,,4.6
"VTech Musical Rhymes Book, Pink",['VTech'],https://images-na.ssl-images-amazon.com/images/I/81zDKnB6DIL.__AC_SX300_SY300_QL70_FMwebp_.jpg,,,"['Toys & Games', 'Learning & Education', 'Electronic Learning Toys']",,,,,,,,,4.8
"My Hero Academia, Vol. 1: Izuku Midoriya: Origin",['Kohei HorikoshiCaleb D. Cook'],,,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,,4.8
"Make Me: Jack Reacher, Book 20","['Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,,4.2
Six of Crows,"['Leigh Bardugo (Author), Jay Snyder (Narrator), Brandon Rubin (Narrator), Fred Berman (Narrator), Lauren Fortgang (Narrator), Roger Clark (Narrator), Elizabeth Evans (Narrator), Tristan Morris (Narrator), Audible Studios (Publisher) & 6 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",,,,,,,,,4.7
Queen of Shadows,"['Sarah J. Maas (Author), Elizabeth Evans (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Action & Adventure', 'Fantasy']",,,,,,,,,4.8
The Autobiography of Malcolm X,['MALCOLM X'],,,,"['Politics & Social Sciences', 'Social Sciences']",,,,,,,,,4.8
The Deal,"['Elle Kennedy (Author), Christian Fox (Narrator), Lorelei Avalon (Narrator), Audible Studios (Publisher) & 1 more']",,,,"['Romance', 'Contemporary']",,,,,,,,,4.6
Pretty Girls,"['Karin Slaughter (Author), Kathleen Early (Narrator), Blackstone Audio, Inc. (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'Women Sleuths']",,,,,,,,,4.3
Slaughterhouse-Five,"['Kurt Vonnegut (Author), James Franco (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Humor & Satire', 'Satire']",,,,,,,,,4.5
"Echo Burning: Jack Reacher, Book 5","['Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Suspense']",,,,,,,,01602244G,4.5
"Her Final Breath: Tracy Crosswhite, Book 2","['Robert Dugoni (Author), Emily Sutton-Smith (Narrator), Brilliance Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Mystery', 'Police Procedurals']",,,,,,,,,4.6
"Without Fail: Jack Reacher, Book 6","['Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Action & Adventure', 'Mystery, Thriller & Suspense', 'Mystery']",,,,,,,,,4.6
How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,"['Michael Greger MD (Author, Narrator), Gene Stone (Author), Macmillan Audio (Publisher) & 0 more']",,,,"['Health, Fitness & Dieting', 'Diets & Weight Loss', 'Other Diets']",,,,,,,,,4.7
See Me,"['Nicholas Sparks (Author), Christopher Ryan Grant (Narrator), Hachette Audio (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Genre Fiction', 'Family Life']",,,,,,,,,4.6
"Killing Floor: Jack Reacher, Book 1","['Lee Child (Author), Dick Hill (Narrator), Random House Audio (Publisher) & 0 more']",,,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense', 'Suspense']",,,,,,,,,4.5
Pride and Prejudice,"['Jane Austen (Author), Rosamund Pike (Narrator), Audible Studios (Publisher) & 0 more']",,,,"['Literature & Fiction', 'Classics']",,,,,,,,,4.6
The Silmarillion,"['Martin Shaw (Narrator), J. R. R. Tolkien (Author), HarperCollins Publishers Limited (Publisher) & 0 more']",,,,"['Science Fiction & Fantasy', 'Fantasy', 'Epic']",,,,,,,,,4.7
"Harry Potter and the Chamber of Secrets, Book 2","['J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",,,,,,,,,4.8
"Harry Potter and the Order of the Phoenix, Book 5","['J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",,,,,,,,,4.9
"Harry Potter and the Half-Blood Prince, Book 6","['J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",,,,,,,,,4.9
"Harry Potter and the Goblet of Fire, Book 4","['J.K. Rowling (Author), Jim Dale (Narrator), Pottermore Publishing (Publisher) & 0 more']",,,,"['Teen & Young Adult', 'Literature & Fiction', 'Social & Family Issues', 'Family']",,,,,,,,,4.9
